10	60	8.49257	0
30	60	8.49257	0
50	60	8.49257	0
70	60	8.49257	0
90	60	8.49257	0
110	60	8.49257	0
130	60	8.49257	0
150	60	8.49257	0
170	60	8.49257	0
190	60	8.49257	0
210	60	8.49257	0
230	60	8.49257	0
250	60	8.49257	0
270	60	8.49257	0
290	60	8.49257	0
310	60	8.49257	0
330	60	8.49257	0
350	331.222	34.3096	174
370	292.442	38.8242	516
390	253.799	38.0093	580
410	207.042	28.259	697
430	181.255	30.6679	1044
450	159.376	27.1146	1246
470	133.728	28.5389	1037
490	86.066	20.4913	627
510	67.524	12.941	661
530	57.351	10.9346	505
550	49.368	9.54395	105
570	15	2.12314	0
590	15	2.12314	0
